"V1","word","wf","img","os","ps","ons","pns","op_uncond","op_coda","op_onset","log_wf","log_ons","log_pns","word_length"
2801,"lurked",10,NA,0.0913453239848058,0.0001048951085629,4,19,0.04809429,0,0,1.04139268515822,0.698970004336019,1.30102999566398,6
2802,"lurks",26,NA,0.0846967169807236,0.0343541850366217,4,33,0.04809429,0,0,1.43136376415899,0.698970004336019,1.53147891704226,5
2803,"lush",81,3.2,0.047474059106237,0.0386499344789313,13,19,0.1509953,0.2995603,0.169925,1.91381385238372,1.14612803567824,1.30102999566398,4
2804,"lust",85,3.8,0.030104607565436,0.0315272801346988,15,26,0.1509953,0,0.169925,1.93449845124357,1.20411998265592,1.43136376415899,4
2805,"lusts",3,NA,-0.0104529975963952,0.0084266305365893,11,13,0.1509953,0,0.169925,0.602059991327962,1.07918124604762,1.14612803567824,5
2806,"lute",4,2.8,0.085385060267267,0.0403135959692215,15,46,0.466318,0.4150375,0,0.698970004336019,1.20411998265592,1.67209785793572,4
2807,"lutes",4,NA,NA,NA,NA,NA,0.466318,0.2223924,0,0.698970004336019,NA,NA,5
2808,"lye",7,2.8,0.0199043902808944,0.016905115685662,17,23,1.105795,0,2.321928,0.903089986991944,1.25527250510331,1.38021124171161,3
2809,"lymph",28,2.5,0.0014718664361963,-0.0457507878229147,1,7,1.105795,0,0.3219281,1.46239799789896,0.301029995663981,0.903089986991944,5
2810,"lymphs",0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,6
2811,"lynch",5395,3.4,0.0122894951405997,0.0043347451857104,2,20,1.105795,0,0.3219281,3.73207194099987,0.477121254719662,1.32221929473392,5
2812,"lynx",36,4,0.0205476641907329,-0.008193739908834,3,5,1.105795,0,0.3219281,1.56820172406699,0.602059991327962,0.778151250383644,4
2813,"lyre",6,2.2,0.045919679883879,0.0529773058732383,13,7,NA,NA,NA,0.845098040014257,1.14612803567824,0.903089986991944,4
2814,"lyres",1,NA,NA,NA,NA,NA,NA,NA,NA,0.301029995663981,NA,NA,5
2815,"ma",147,3.8,0.0234956152811877,0.0570797134233181,32,44,3.40067121010864,0.106915203916512,4.83289001416474,2.17026171539496,1.51851393987789,1.65321251377534,2
2816,"mace",4,5,0.0320316315564611,0.0293325412847344,22,43,0.02936885,0,0,0.698970004336019,1.36172783601759,1.64345267648619,4
2817,"mack",249,NA,0.0323147249207111,0.0319892263322322,21,56,0.275751354691359,0,0.189033824390017,2.39794000867204,1.34242268082221,1.75587485567249,4
2818,"mad",346,3.8,0.0121193372749998,0.0053317342200586,35,50,0.275751354691359,0.201633861169651,0.189033824390017,2.54032947479087,1.55630250076729,1.70757017609794,3
2819,"made",31064,2.1,0.0199166419295715,0.0142652982235846,22,56,0.02936885,0.09953567,0,4.49227135794913,1.36172783601759,1.75587485567249,4
2820,"mag",28,NA,0.0118961731607875,0.0126089528072287,34,40,0.2757514,0,0.1890338,1.46239799789896,1.54406804435028,1.61278385671974,3
2821,"maid",160,6.1,0.052440615946186,0.0170963862230464,14,56,0.1255309,0.3625701,0.08746284,2.20682587603185,1.17609125905568,1.75587485567249,4
2822,"maids",48,NA,0.0497481995063397,0.0173691435984632,9,29,0.1255309,0.2630344,0.08746284,1.69019608002851,1,1.47712125471966,5
2823,"mail",2849,6.3,0.0152063259488544,0.0295825756554613,23,70,0.1255309,0,0.08746284,3.45484486000851,1.38021124171161,1.85125834871908,4
2824,"mails",40,NA,0.0410027714380298,0.0446455363383476,19,62,0.1255309,0,0.08746284,1.61278385671974,1.30102999566398,1.79934054945358,5
2825,"maim",9,2.4,0.0214372524465483,0.0049494607190644,8,33,0.1255309,0,0.08746284,1,0.954242509439325,1.53147891704226,4
2826,"maimed",23,NA,-0.0609484715387702,0.0066749527615505,4,16,0.1255309,0,0.08746284,1.38021124171161,0.698970004336019,1.23044892137827,6
2827,"maims",1,NA,NA,NA,NA,NA,0.1255309,0,0.08746284,0.301029995663981,NA,NA,5
2828,"maize",44,3.7,-0.0300826708444577,0.0316602581106343,3,8,0.1255309,0,0.08746284,1.65321251377534,0.602059991327962,0.954242509439325,5
2829,"make",31918,2.8,0.0509718599852767,0.0256186604478354,22,44,0.02936885,0,0,4.50404927674871,1.36172783601759,1.65321251377534,4
2830,"makes",11524,NA,0.0670240239807199,0.107017745126229,22,31,0.02936885,0,0,4.06164093406169,1.36172783601759,1.50514997831991,5
2831,"male",1008,5.5,0.0370172587274526,0.0256000088870661,31,70,0.02936885,0,0,3.00389116623691,1.50514997831991,1.85125834871908,4
2832,"males",264,NA,0.0632981423944219,0.0179228587438622,22,62,0.02936885,0,0,2.42324587393681,1.36172783601759,1.79934054945358,5
2833,"mall",698,6.5,0.0171669060855246,0.0131672831118327,21,42,4.51029570128314,0.0995356735509144,3.83289001416474,2.84447717574568,1.34242268082221,1.63346845557959,4
2834,"malt",49,4.5,0.0409422427809015,0.0261018529665566,19,19,4.510296,0.2223924,3.83289,1.69897000433602,1.30102999566398,1.30102999566398,4
2835,"malts",4,NA,NA,NA,NA,NA,4.510296,0,3.83289,0.698970004336019,NA,NA,5
2836,"man",8417,6.2,0.0101425819314815,0.0043159972421257,42,60,0.2757514,0.1993088,0.1890338,3.925208921412,1.63346845557959,1.78532983501077,3
2837,"mane",8,5,0.0463643027825464,-0.0011442265661772,33,60,0.02936885,0,0,0.954242509439325,1.53147891704226,1.78532983501077,4
2838,"manes",8,NA,0.0599929716421886,-0.0009244204424562,23,14,NA,NA,NA,0.954242509439325,1.38021124171161,1.17609125905568,5
2839,"mange",1,NA,NA,NA,NA,NA,4.9856337108298,0.263034405833794,5.83289001416474,0.301029995663981,NA,NA,5
2840,"map",371,5.9,0.0268004252546267,0.0374115733732956,32,41,0.275751354691359,0.115477217419936,0.189033824390017,2.5705429398819,1.51851393987789,1.6232492903979,3
2841,"maps",171,NA,0.0549246498622074,0.0691028653323533,24,35,0.275751354691359,0.0506260730699679,0.189033824390017,2.23552844690755,1.39794000867204,1.55630250076729,4
2842,"march",14924,5.1,0.0039394734215931,0.0518156277678057,9,17,0.2206881,0,0,4.17391433980141,1,1.25527250510331,5
2843,"marched",233,NA,0.0331251082532323,0.0557878465291325,5,8,0.2206881,0,0,2.36921585741014,0.778151250383644,0.954242509439325,7
2844,"mare",24,5.3,0.0323019696905207,0.020774842737362,33,48,0.04975304,0.07400058,0,1.39794000867204,1.53147891704226,1.69019608002851,4
2845,"mares",17,NA,0.0430186502584388,0.0017183858585522,23,48,0.04975304,0,0,1.25527250510331,1.38021124171161,1.69019608002851,5
2846,"mark",5501,4.6,0.0452776651731693,0.0492968071665953,20,40,0.2206881,0,0,3.74052058605366,1.32221929473392,1.61278385671974,4
2847,"marked",1428,NA,0.0514251045092863,0.0856567116946951,11,22,0.2206881,0,0,3.15503222879097,1.07918124604762,1.36172783601759,6
2848,"marks",8329,NA,0.0544592491942351,0.0610512869615574,14,38,0.2206881,0,0,3.92064500140679,1.17609125905568,1.5910646070265,5
2849,"marsh",204,4.9,0.032641224935135,0.0007807285780994,6,15,0.2206881,0,0,2.31175386105575,0.845098040014257,1.20411998265592,5
2850,"mart",1039,3.4,0.0125000023959813,-0.0027769674046278,28,41,0.2206881,0.3625701,0,3.01703333929878,1.46239799789896,1.6232492903979,4
2851,"marts",47,NA,0.0299179814916327,0.0135480214606947,23,39,0.2206881,0.2344653,0,1.68124123737559,1.38021124171161,1.60205999132796,5
2852,"mash",32,4.1,0.0316272872187669,0.0299526601775347,22,37,0.275751354691359,0.214124805352848,0.189033824390017,1.51851393987789,1.36172783601759,1.57978359661681,4
2853,"mashed",16,NA,0.0179913262662534,-0.0104015915182138,15,20,0.275751354691359,0.289506617194985,0.189033824390017,1.23044892137827,1.20411998265592,1.32221929473392,6
2854,"mask",218,6.3,0.0631246997016811,0.0353055302507774,11,22,0.275751354691359,0,0.189033824390017,2.34044411484012,1.07918124604762,1.36172783601759,4
2855,"masks",134,NA,0.0849546677968795,0.0938781557781769,8,14,0.275751354691359,0,0.189033824390017,2.13033376849501,0.954242509439325,1.17609125905568,5
2856,"masque",0,NA,NA,NA,NA,NA,0.275751354691359,0,0.189033824390017,0,NA,NA,6
2857,"mass",5249,3.7,0.0131476106987966,0.012310440168642,28,50,0.275751354691359,0,0.189033824390017,3.72015930340596,1.46239799789896,1.70757017609794,4
2858,"mast",31,3.7,0.0537922583712689,0.0286774390694363,23,36,0.275751354691359,0.15200309344505,0.189033824390017,1.50514997831991,1.38021124171161,1.56820172406699,4
2859,"masts",1,NA,0.0668734331237626,0.0526763799637611,14,13,0.275751354691359,0,0.189033824390017,0.301029995663981,1.17609125905568,1.14612803567824,5
2860,"mat",72,6.3,0.0302090018987353,0.0255917054416411,41,56,0.275751354691359,0.206450877467426,0.189033824390017,1.86332286012046,1.6232492903979,1.75587485567249,3
2861,"match",1894,5.1,0.0108069294099414,0.0098007343797645,11,31,0.2757514,0.2410081,0.1890338,3.27760921430409,1.07918124604762,1.50514997831991,5
2862,"matched",544,NA,0.0256912868353673,0.0077042923482969,8,16,0.275751354691359,0.169925001442312,0.189033824390017,2.73639650227664,0.954242509439325,1.23044892137827,7
2863,"mate",327,4.8,0.0347620508332506,0.0230988936859621,35,62,0.02936885,0,0,2.51587384371168,1.55630250076729,1.79934054945358,4
2864,"mates",100,NA,0.0239497764980333,0.0118131023372355,32,44,0.02936885,0,0,2.00432137378264,1.51851393987789,1.65321251377534,5
2865,"math",188,4.2,0.0122834444932406,0.0013876117845175,17,31,0.275751354691359,0.15200309344505,0.189033824390017,2.27646180417324,1.25527250510331,1.50514997831991,4
2866,"mats",58,NA,0.0099212560910013,-0.0013928446148401,34,45,0.275751354691359,0.206450877467426,0.189033824390017,1.77085201164214,1.54406804435028,1.66275783168157,4
2867,"mauve",13,4.1,NA,-0.0542051060514432,1,2,4.087463,0,1.584963,1.14612803567824,0.301029995663981,0.477121254719662,5
2868,"maw",15,NA,NA,NA,NA,NA,0,0,0,1.20411998265592,NA,NA,3
2869,"maws",1,NA,NA,NA,NA,NA,0,0,0,0.301029995663981,NA,NA,4
2870,"max",403,NA,0.0105229757895122,0.0038304306665689,28,32,0.275751354691359,0,0.189033824390017,2.60638136511061,1.46239799789896,1.51851393987789,3
2871,"may",52276,3.2,0.007991918169058,-7.87750620803507e-05,38,72,0.0832555,0.08246216,0,4.71831065693396,1.5910646070265,1.86332286012046,3
2872,"maze",142,5.9,-0.0151806811143418,-0.0139311168767862,19,75,0.02936885,0,0,2.15533603746506,1.30102999566398,1.88081359228079,4
2873,"me",8514,3.5,0.024889477422426,0.0084361836300623,26,101,5.177918,0.4854268,4.392317,3.93018465229862,1.43136376415899,2.00860017176192,2
2874,"mead",412,2.6,0.0311588301601241,-0.0005454881393769,14,52,0.2721575,1.222392,0.1375035,2.6159500516564,1.17609125905568,1.72427586960079,4
2875,"meads",0,NA,NA,NA,NA,NA,0.2721575,1.087463,0.1375035,0,NA,NA,5
2876,"meal",546,6,0.0837202626546317,0.0388310162606189,21,58,0.2721575,0,0.1375035,2.73798732633343,1.34242268082221,1.77085201164214,4
2877,"meals",394,NA,0.0932929110412711,0.0164048129305473,15,40,0.2721575,0,0.1375035,2.59659709562646,1.20411998265592,1.61278385671974,5
2878,"mean",3768,2.8,0.0631243718588362,0.0265828506655599,18,54,0.2721575,0,0.1375035,3.5762261374496,1.27875360095283,1.74036268949424,4
2879,"means",6875,NA,0.06233194162125,0.0205957332837499,13,39,0.2721575,0,0.1375035,3.83733586801501,1.14612803567824,1.60205999132796,5
2880,"meant",1773,1.9,0.115284180007155,-0.002345539842936,5,27,2.862121,0,3.459432,3.24895361549571,0.778151250383644,1.44715803134222,5
2881,"meat",1041,6.3,0.0801432106467074,0.0465799542621082,20,47,0.2721575,0.2630344,0.1375035,3.01786771896351,1.32221929473392,1.68124123737559,4
2882,"meats",254,NA,0.0637417761680837,0.0358559159600029,18,33,0.2721575,0.3410369,0.1375035,2.40654018043396,1.27875360095283,1.53147891704226,5
2883,"meed",0,NA,NA,NA,NA,NA,0.009522774,0,0,0,NA,NA,4
2884,"meeds",0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,5
2885,"meek",35,2.8,0.0071250709460994,0.0231926805797036,10,50,0.009522774,0,0,1.55630250076729,1.04139268515822,1.70757017609794,4
2886,"meet",6928,2.7,0.0926261411637381,0.0329596780545484,11,47,0.009522774,0,0,3.84067056133341,1.07918124604762,1.68124123737559,4
2887,"meld",29,NA,NA,NA,13,27,0.06730399,0,0.07038933,1.47712125471966,1.14612803567824,1.44715803134222,4
2888,"melds",2,NA,NA,NA,NA,NA,0.06730399,0,0.07038933,0.477121254719662,NA,NA,5
2889,"melt",67,4.1,0.0563889327285144,0.031444064795988,14,23,0.06730399,0,0.07038933,1.83250891270624,1.17609125905568,1.38021124171161,4
2890,"melts",26,NA,NA,NA,NA,NA,0.06730399,0,0.07038933,1.43136376415899,NA,NA,5
2891,"men",6404,5.4,0.0108943039363797,0.0082258127063156,30,49,0.06730399,0.06140054,0.07038933,3.8065191340807,1.49136169383427,1.69897000433602,3
2892,"mend",84,3.7,0.0102638816944044,0.0148493527692939,19,29,0.06730399,0,0.07038933,1.92941892571429,1.30102999566398,1.47712125471966,4
2893,"mends",5,NA,NA,NA,NA,NA,0.06730399,0,0.07038933,0.778151250383644,NA,NA,5
2894,"mere",742,1.6,0.0694584613223496,0.0259100798002874,16,55,0.9328858,0.5849625,0,2.87098881376058,1.23044892137827,1.7481880270062,4
2895,"merge",1320,3.5,0.115270928554642,0.0457430974805052,9,11,0.02445304,0,0,3.12090281761453,1,1.07918124604762,5
2896,"merged",1224,NA,0.180910882326852,0.121972380919179,5,7,0.02445304,0,0,3.08813608870055,0.778151250383644,0.903089986991944,6
2897,"mesh",102,4.2,0.0063513714400682,0.0783211117749292,5,12,0.06730399,0,0.07038933,2.01283722470517,0.778151250383644,1.11394335230684,4
2898,"mess",546,4.2,0.0274653498222606,0.022326187364985,18,27,0.06730399,0,0.07038933,2.73798732633343,1.27875360095283,1.44715803134222,4
2899,"mew",2,2.4,0.0133745686965474,0.0124110798235709,22,39,1.799087,2,0,0.477121254719662,1.36172783601759,1.60205999132796,3
2900,"mewed",0,NA,0.0485654863207101,0.0427208646168029,7,31,1.799087,1.807355,0,0,0.903089986991944,1.50514997831991,5
2901,"mews",2,NA,NA,NA,NA,NA,1.799087,2.058894,0,0.477121254719662,NA,NA,4
2902,"mice",255,6.8,0.0045088080264222,0.0044018118034072,16,28,0.05107418,0,0,2.40823996531185,1.23044892137827,1.46239799789896,4
2903,"mick",46,NA,NA,NA,NA,NA,0.1385101,0,0.1740294,1.67209785793572,NA,NA,4
2904,"mid",5041,2.5,NA,NA,NA,NA,0.1385101,0.0931094,0.1740294,3.70260284134043,NA,NA,3
2905,"midge",6,NA,0.0096099356950311,0.0341288734268745,5,18,0.1385101,0,0.1740294,0.845098040014257,0.778151250383644,1.27875360095283,5
2906,"midst",600,2.2,0.169337660621506,0.100597980849623,4,6,0.1385101,0,0.1740294,2.77887447200274,0.698970004336019,0.845098040014257,5
2907,"midsts",0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,6
2908,"mien",16,NA,NA,NA,NA,NA,0.7997013,0,0,1.23044892137827,NA,NA,4
2909,"miens",0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,5
2910,"mike",718,4.7,-0.0078204929208397,-0.0118162110374468,17,35,0.05107418,0,0,2.85672889038288,1.25527250510331,1.55630250076729,4
2911,"mikes",6,NA,NA,NA,NA,NA,0.05107418,0,0,0.845098040014257,NA,NA,5
2912,"mild",578,3,-0.0127853112148151,0.0218135443214726,11,24,3.993725,1,3.459432,2.76267856372744,1.07918124604762,1.39794000867204,4
2913,"mile",1983,4.7,0.0384251074081505,0.0340205038878963,27,39,0.05107418,0.1069152,0,3.29754166781816,1.44715803134222,1.60205999132796,4
2914,"miles",4956,NA,0.0361182861943167,0.0257119072294962,22,37,0.05107418,0,0,3.69521891890515,1.36172783601759,1.57978359661681,5
2915,"milk",820,6.5,0.0764621893772463,0.0829358586519474,12,16,0.1385101,0,0.1740294,2.91434315711944,1.11394335230684,1.23044892137827,4
2916,"milks",4,NA,0.0992915510270574,0.140554312594762,7,8,0.1385101,0,0.1740294,0.698970004336019,0.903089986991944,0.954242509439325,5
2917,"mill",1280,5.3,0.0476052689738992,0.0180169342287999,22,56,0.1385101,0.0489096,0.1740294,3.10754912974469,1.36172783601759,1.75587485567249,4
2918,"mills",1549,NA,0.0294238844428438,0.0299610824239942,17,48,0.1385101,0,0.1740294,3.19033169817029,1.25527250510331,1.69019608002851,5
2919,"mime",29,5.1,0.0252704871698673,0.0004102835322707,14,23,0.05107418,0,0,1.47712125471966,1.17609125905568,1.38021124171161,4
2920,"mince",16,3.1,0.0036007282474711,0.0787245081261785,8,9,0.1385101,0,0.1740294,1.23044892137827,0.954242509439325,1,5
2921,"minced",8,NA,0.0349526022800375,0.0435493277748505,8,12,0.1385101,0,0.1740294,0.954242509439325,0.954242509439325,1.11394335230684,6
2922,"mind",2843,3.4,0.0083216330617315,0.0110975185375372,20,31,3.993725,0.169925,3.459432,3.45392959205773,1.32221929473392,1.50514997831991,4
2923,"minds",789,NA,0.0426462202322665,0.0307514714472044,17,17,3.993725,0.1154772,3.459432,2.89762709129044,1.25527250510331,1.25527250510331,5
2924,"mine",2283,3.5,0.0639955328467455,0.0370578330202056,32,43,0.05107418,0.06413034,0,3.35869609957381,1.51851393987789,1.64345267648619,4
2925,"mines",1630,NA,0.106222661328809,0.0804946003681137,30,47,0.05107418,0.05658353,0,3.21245396104028,1.49136169383427,1.68124123737559,5
2926,"mink",55,5.9,0.0291187706556456,0.0145268809337217,23,20,0.1385101,0,0.1740294,1.7481880270062,1.38021124171161,1.32221929473392,4
2927,"minks",8,NA,0.0201593104762188,0.0347553670868122,19,18,0.1385101,0,0.1740294,0.954242509439325,1.30102999566398,1.27875360095283,5
2928,"mint",255,5.4,0.0424537801181801,0.0102583921412945,21,22,0.1385101,0.0931094,0.1740294,2.40823996531185,1.34242268082221,1.36172783601759,4
2929,"mints",25,NA,NA,NA,NA,NA,0.1385101,0.2064509,0.1740294,1.41497334797082,NA,NA,5
2930,"minx",3,NA,0.106715066441448,0.218340038295934,11,6,0.1385101,0,0.1740294,0.602059991327962,1.07918124604762,0.845098040014257,4
2931,"mire",11,NA,-0.006858834698893,0.0232717956589075,27,31,NA,NA,NA,1.07918124604762,1.44715803134222,1.50514997831991,4
2932,"mirth",8,1.8,0.0321331708252198,-0.004640831244963,4,22,0.03242148,0,0.5849625,0.954242509439325,0.698970004336019,1.36172783601759,5
2933,"mirths",0,NA,NA,NA,NA,NA,0.03242148,0,0.5849625,0,NA,NA,6
2934,"miss",1901,2.6,-0.031687960306317,0.0025579101285098,15,41,0.1385101,0,0.1740294,3.2792105126014,1.20411998265592,1.6232492903979,4
2935,"missed",904,NA,0.0660977724623162,0.0052879538404449,11,40,0.1385101,0,0.1740294,2.9566485792052,1.07918124604762,1.61278385671974,6
2936,"mist",66,5,0.080930229825767,0.0312334122901181,19,40,0.1385101,0.1255309,0.1740294,1.82607480270083,1.30102999566398,1.61278385671974,4
2937,"mists",11,NA,0.0726897929332322,0.0487922395243121,10,18,0.1385101,0.169925,0.1740294,1.07918124604762,1.04139268515822,1.27875360095283,5
2938,"mite",11,3.5,0.0361551222281747,0.0135916650669205,26,52,0.05107418,0.1604647,0,1.07918124604762,1.43136376415899,1.72427586960079,4
2939,"mites",14,NA,NA,NA,NA,NA,0.05107418,0.0931094,0,1.17609125905568,NA,NA,5
2940,"mitt",7,4.7,0.0204602014058332,0.0370850510581414,13,62,0.1385101,0,0.1740294,0.903089986991944,1.14612803567824,1.79934054945358,4
2941,"mitts",6,NA,NA,NA,NA,NA,0.1385101,0,0.1740294,0.845098040014257,NA,NA,5
2942,"mix",1006,3.4,0.0001794588076519,0.0292091270794861,16,25,0.1385101,0.1926451,0.1740294,3.00302947055362,1.23044892137827,1.41497334797082,3
2943,"mixed",2989,NA,0.135715587937673,0.0848181079600469,7,11,0.1385101,0,0.1740294,3.47567118832443,0.903089986991944,1.07918124604762,5
2944,"moan",9,3.9,0.0327132565538824,0.0289812468114611,14,45,0.02219575,0,0,1,1.17609125905568,1.66275783168157,4
2945,"moaned",9,NA,0.0488805836374153,0.0379365544278292,5,26,0.02219575,0,0,1,0.778151250383644,1.43136376415899,6
2946,"moans",28,NA,0.0454070962074368,0.0113510999439366,7,40,0.02219575,0,0,1.46239799789896,0.903089986991944,1.61278385671974,5
2947,"moat",11,4.4,-0.0119158303131327,3.88036987621547e-05,14,45,0.02219575,0,0,1.07918124604762,1.17609125905568,1.66275783168157,4
2948,"moats",9,NA,NA,NA,NA,NA,0.02219575,0,0,1,NA,NA,5
2949,"mob",197,5,0.0487728109464792,0.0521531969777487,22,29,0.6008455,0,0.7776076,2.29666519026153,1.36172783601759,1.47712125471966,3
2950,"mobs",52,NA,0.0346979508849061,0.0347377126248172,21,30,0.6008455,0,0.7776076,1.72427586960079,1.34242268082221,1.49136169383427,4
2951,"mock",151,3,0.0123743879675337,0.0270442387931637,15,49,0.6008455,0,0.7776076,2.18184358794477,1.20411998265592,1.69897000433602,4
2952,"mocked",29,NA,0.0465372363148263,0.0162800972620347,9,18,0.6008455,0,0.7776076,1.47712125471966,1,1.27875360095283,6
2953,"mocks",21,NA,NA,NA,NA,NA,0.6008455,0,0.7776076,1.34242268082221,NA,NA,5
2954,"mod",6,NA,NA,NA,NA,NA,0.6008455,0.08246216,0.7776076,0.845098040014257,NA,NA,3
2955,"mode",235,2.9,0.0454136863348728,0.0160586843619067,17,48,0.1752584,0,0.5305147,2.37291200297011,1.25527250510331,1.69019608002851,4
2956,"modes",43,NA,0.0596775737041079,0.0110082961055172,18,32,0.1752584,0,0.5305147,1.64345267648619,1.27875360095283,1.51851393987789,5
2957,"moist",21,4.1,0.0005301536860534,0.0210917243805228,7,14,0.05444778,0,0,1.34242268082221,0.903089986991944,1.17609125905568,5
2958,"mold",200,5.5,0.0970158150729168,0.0679123114561132,18,38,2.627712,0,2.584963,2.30319605742049,1.27875360095283,1.5910646070265,4
2959,"molds",44,NA,0.190683075428729,0.119272487793199,14,19,2.627712,0,2.584963,1.65321251377534,1.17609125905568,1.30102999566398,5
2960,"mole",29,6,0.0366970203239941,0.0357255960599149,20,52,0.1752584,0,0.5305147,1.47712125471966,1.32221929473392,1.72427586960079,4
2961,"moles",18,NA,NA,NA,NA,NA,0.1752584,0,0.5305147,1.27875360095283,NA,NA,5
2962,"moll",10,2.1,0.0144473399558815,0.00346489749134,13,37,0.6008455,2.115477,0.7776076,1.04139268515822,1.14612803567824,1.57978359661681,4
2963,"molls",3,NA,NA,NA,NA,NA,0.6008455,1.459432,0.7776076,0.602059991327962,NA,NA,5
2964,"mom",324,NA,0.0659464610923714,0.0359809607203876,17,28,0.6008455,0.2895066,0.7776076,2.51188336097887,1.25527250510331,1.46239799789896,3
2965,"moms",39,NA,NA,NA,NA,NA,0.6008455,0,0.7776076,1.60205999132796,NA,NA,4
2966,"monk",82,5.9,0.0387420523038635,0.0083931749784935,10,18,4.728798,2.807355,2.584963,1.91907809237607,1.04139268515822,1.27875360095283,4
2967,"monks",103,NA,0.114683083169618,0.0547784500402869,9,12,4.728798,1.807355,2.584963,2.01703333929878,1,1.11394335230684,5
2968,"month",29477,4.4,0.0906398134723248,0.160149635763892,7,4,4.728798,0,2.584963,4.46949801451847,0.903089986991944,0.698970004336019,5
2969,"months",28114,NA,0.172984278008634,0.486348873233447,5,1,4.728798,0,2.584963,4.44893808784542,0.778151250383644,0.301029995663981,6
2970,"moo",5,NA,0.0113308371837327,0.0082575760600424,28,70,0.3230592,0,0,0.778151250383644,1.46239799789896,1.85125834871908,3
2971,"mooch",1,3,NA,NA,5,18,0.3230592,0.2630344,0,0.301029995663981,0.778151250383644,1.27875360095283,5
2972,"mood",904,3.2,0.0436070038826634,0.0343625842166058,16,42,0.3230592,1.321928,0,2.9566485792052,1.23044892137827,1.63346845557959,4
2973,"moods",50,NA,0.0355920721058715,0.0583745947307629,12,22,0.3230592,1.584963,0,1.70757017609794,1.11394335230684,1.36172783601759,5
2974,"mooed",0,NA,0.0112382930111635,0.0034827781398213,11,42,0.3230592,0,0,0,1.07918124604762,1.63346845557959,5
2975,"moon",306,6.8,0.0132350870495545,0.0077539747643103,19,41,0.3230592,0,0,2.48713837547719,1.30102999566398,1.6232492903979,4
2976,"moons",12,NA,0.0107633076063343,0.0164524250998005,12,32,0.3230592,0,0,1.11394335230684,1.11394335230684,1.51851393987789,5
2977,"moor",11,3,0.0486624877965278,0.0230991591664734,12,33,0.662965,0.5849625,0,1.07918124604762,1.11394335230684,1.53147891704226,4
2978,"moos",6,NA,0.0152846016796054,0.0140289061981897,28,61,0.3230592,0,0,0.845098040014257,1.46239799789896,1.79239168949825,4
2979,"moose",19,6.7,0.0028764612927199,0.0145870784551994,9,8,0.3230592,0,0,1.30102999566398,1,0.954242509439325,5
2980,"moose",19,6.7,0.0028764612927199,0.0145870784551994,9,8,0.3230592,0,0,1.30102999566398,1,0.954242509439325,5
2981,"moot",90,1.4,-0.0147814274554027,-0.0008229734904971,22,41,0.3230592,0.2410081,0,1.95904139232109,1.36172783601759,1.6232492903979,4
2982,"mop",36,6.4,0.0808739757348808,0.0895773507769604,19,27,0.6008455,0,0.7776076,1.56820172406699,1.30102999566398,1.44715803134222,3
2983,"mope",3,3.3,0.0025513758298093,-0.001037082521349,19,25,0.1752584,0,0.5305147,0.602059991327962,1.30102999566398,1.41497334797082,4
2984,"mopped",6,NA,0.0385873170119882,0.045243765560437,10,19,0.6008455,0,0.7776076,0.845098040014257,1.04139268515822,1.30102999566398,6
2985,"mops",4,NA,0.121162878887638,0.157274632748609,21,20,0.6008455,0,0.7776076,0.698970004336019,1.34242268082221,1.32221929473392,4
2986,"more",111305,NA,-0.002694357703923,0.0075134334927233,28,86,0,0,0,5.04651857580513,1.46239799789896,1.93951925261862,4
2987,"morn",0,3.7,0.0351056978223293,0.0160600219113938,17,36,0.2064509,0,0,0,1.25527250510331,1.56820172406699,4
2988,"morns",0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,5
2989,"mosque",52,3.2,0.081465784038268,0.0617629773602836,2,3,0.6008455,0,0.7776076,1.72427586960079,0.477121254719662,0.602059991327962,6
2990,"mosques",35,NA,0.141378398603105,0.141378398603105,2,2,0.6008455,0,0.7776076,1.55630250076729,0.477121254719662,0.477121254719662,7
2991,"moss",215,6.4,0.032065946521737,0.0076266074529126,22,18,3.207261,0.830075,3.584963,2.33445375115093,1.36172783601759,1.27875360095283,4
2992,"most",48741,2.3,-0.0027077686258214,0.0146526682289444,17,23,2.627712,1,2.584963,4.68790334534816,1.25527250510331,1.38021124171161,4
2993,"mote",15,NA,NA,NA,NA,NA,0.1752584,0,0.5305147,1.20411998265592,NA,NA,4
2994,"motes",1,NA,NA,NA,NA,NA,0.1752584,0,0.5305147,0.301029995663981,NA,NA,5
2995,"moth",13,6,0.0387155759233233,0.0688225193934705,15,15,3.207261,0.8930848,3.584963,1.14612803567824,1.20411998265592,1.20411998265592,4
2996,"moths",8,NA,0.118798101336966,0.197145119962332,10,6,3.207261,0.4854268,3.584963,0.954242509439325,1.04139268515822,0.845098040014257,5
2997,"mound",59,5.4,0.123246886934173,0.0703823313737923,10,21,0.7481928,0.169925,0.7004397,1.77815125038364,1.04139268515822,1.34242268082221,5
2998,"mounds",38,NA,0.0811981702751429,0.0910400604753305,11,14,0.7481928,0.1154772,0.7004397,1.5910646070265,1.07918124604762,1.17609125905568,6
