"word","uncond.surprisal","uncond.entropy","uncond.ig","coda.cond.surprisal","coda.cond.entropy","coda.coda.ig","onset.cond.surprisal","onset.cond.entropy","onset.cond.ig","gpc.word"
"grasps",0.275751354691359,0.935926010505893,0.660174655814533,0.222392421336448,0.591672778582327,0.369280357245879,0.125530882083859,0.490341503141508,0.364810621057649,"g_g_ r_r_ a_a_ s_s_ p_p_ s_s_ "
"latched",0.275751354691359,0.935926010505893,0.660174655814533,0.169925001442312,0.503258334775646,0.333333333333333,0.163498732282879,0.589626181187314,0.426127448904435,"l_l_ a_a_ tch_tS_ ed_t_ "
"latch",0.275751354691359,0.935926010505893,0.660174655814533,0.241008099503795,0.619382194678764,0.378374095174969,0.163498732282879,0.589626181187314,0.426127448904435,"l_l_ a_a_ tch_tS_ "
"grad's",0.275751354691359,0.935926010505893,0.660174655814533,0.234465253637023,0.6098403047164,0.375375051079377,0.125530882083859,0.490341503141508,0.364810621057649,"g_g_ r_r_ a_a_ d_d_ s_z_ "
"yachts",3.40067121010864,0.935926010505893,-2.46474519960275,0,0,0,2.8073549220576,0.591672778582327,-2.21568214347528,"y_j_ a_A_ cht_t_ s_s_ "
"bant",0.275751354691359,0.935926010505893,0.660174655814533,0.0931094043914815,0.337290066617014,0.244180662225532,0.400537929583729,1.17387996151639,0.77334203193266,"b_b_ a_a_ n_n_ t_t_ "
"bans",0.275751354691359,0.935926010505893,0.660174655814533,0.214124805352848,0.690695055592,0.476570250239153,0.400537929583729,1.17387996151639,0.77334203193266,"b_b_ a_a_ n_n_ s_z_ "
"yakked",0.275751354691359,0.935926010505893,0.660174655814533,0,0,0,0.222392421336448,0.591672778582327,0.369280357245879,"y_j_ a_a_ kk_k_ ed_t_ "
"chat",0.275751354691359,0.935926010505893,0.660174655814533,0.206450877467426,0.674679923147456,0.46822904568003,0.222392421336448,0.707569653505061,0.485177232168613,"ch_tS_ a_a_ t_t_ "
"lanced",0.275751354691359,0.935926010505893,0.660174655814533,0,0,0,0.163498732282879,0.589626181187314,0.426127448904435,"l_l_ a_a_ n_n_ c_s_ ed_t_ "
"add",0.275751354691359,0.935926010505893,0.660174655814533,0,0,0,0.238786859587117,0.849631235956762,0.610844376369645,"a_a_ dd_d_ "
"lancs",0.275751354691359,0.935926010505893,0.660174655814533,0,0,0,0.163498732282879,0.589626181187314,0.426127448904435,"l_l_ a_a_ n_N_ c_k_ s_s_ "
"adds",0.275751354691359,0.935926010505893,0.660174655814533,0,0,0,0.238786859587117,0.849631235956762,0.610844376369645,"a_a_ dd_d_ s_z_ "
"sank",0.275751354691359,0.935926010505893,0.660174655814533,0,0,0,0.0995356735509144,0.353359335021421,0.253823661470507,"s_s_ a_a_ n_N_ k_k_ "
"crank",0.275751354691359,0.935926010505893,0.660174655814533,0,0,0,0,0,0,"c_k_ r_r_ a_a_ n_N_ k_k_ "
"aft",0.275751354691359,0.935926010505893,0.660174655814533,0.15200309344505,0.468995593589281,0.316992500144231,0.238786859587117,0.849631235956762,0.610844376369645,"a_a_ f_f_ t_t_ "
"knacks",0.275751354691359,0.935926010505893,0.660174655814533,0,0,0,0,0,0,"kn_n_ a_a_ ck_k_ s_s_ "
"bats",0.275751354691359,0.935926010505893,0.660174655814533,0.206450877467426,0.699842839886239,0.493391962418812,0.400537929583729,1.17387996151639,0.77334203193266,"b_b_ a_a_ t_t_ s_s_ "
"squabs",3.40067121010864,0.935926010505893,-2.46474519960275,3.39231742277876,0.453716339186945,-2.93860108359182,0.321928094887362,0.721928094887362,0.4,"s_s_ qu_kw_ a_A_ b_b_ s_z_ "
"plans",0.275751354691359,0.935926010505893,0.660174655814533,0.214124805352848,0.690695055592,0.476570250239153,0.395928676331139,0.795040279384522,0.399111603053383,"p_p_ l_l_ a_a_ n_n_ s_z_ "
"lax",0.275751354691359,0.935926010505893,0.660174655814533,0,0,0,0.163498732282879,0.589626181187314,0.426127448904435,"l_l_ a_a_ x_ks_ "
"stamps",0.275751354691359,0.935926010505893,0.660174655814533,0.169925001442312,0.503258334775646,0.333333333333333,0.142019004872428,0.448864488723029,0.306845483850602,"s_s_ t_t_ a_a_ m_m_ p_p_ s_s_ "
"falk",4.51029570128314,0.935926010505893,-3.57436969077725,0,0,0,2.95419631038688,0.554778163341274,-2.3994181470456,"f_f_ a_O_ l_5_ k_k_ "
"crass",0.275751354691359,0.935926010505893,0.660174655814533,0,0,0,0,0,0,"c_k_ r_r_ a_a_ ss_s_ "
"anne",0.275751354691359,0.935926010505893,0.660174655814533,0,0,0,0.238786859587117,0.849631235956762,0.610844376369645,"a_a_ nn_n_ e_#_ "
"rafts",0.275751354691359,0.935926010505893,0.660174655814533,0.192645077942396,0.543564443199596,0.350919365257201,0.14086253583985,0.539504602710757,0.398642066870907,"r_r_ a_a_ f_f_ t_t_ s_s_ "
"grams",0.275751354691359,0.935926010505893,0.660174655814533,0.111031312388744,0.38094658570539,0.269915273316646,0.125530882083859,0.490341503141508,0.364810621057649,"g_g_ r_r_ a_a_ m_m_ s_z_ "
"rag",0.275751354691359,0.935926010505893,0.660174655814533,0,0,0,0.14086253583985,0.539504602710757,0.398642066870907,"r_r_ a_a_ g_g_ "
"pang",0.275751354691359,0.935926010505893,0.660174655814533,0.0780025120012732,0.29747224891929,0.219469736918016,0.375509135092206,1.11914135483141,0.743632219739201,"p_p_ a_a_ ng_N_ "
"flanged",0.275751354691359,0.935926010505893,0.660174655814533,0.362570079384708,0.76420450650862,0.401634427123912,0,0,0,"f_f_ l_l_ a_a_ n_n_ g_dZ_ ed_d_ "
"scathe",4.9856337108298,0.935926010505893,-4.04970770032391,0,0,0,3.39231742277876,0.892942741766581,-2.49937468101218,"s_s_ c_k_ a_e_ the_D_ "
"brands",0.275751354691359,0.935926010505893,0.660174655814533,0.0931094043914815,0.337290066617014,0.244180662225532,0.176877762084079,0.515946930007447,0.339069167923368,"b_b_ r_r_ a_a_ n_n_ d_d_ s_z_ "
"grant's",0.275751354691359,0.935926010505893,0.660174655814533,0.206450877467426,0.566509506552905,0.360058629085479,0.125530882083859,0.490341503141508,0.364810621057649,"g_g_ r_r_ a_a_ n_n_ t_t_ s_s_ "
"swashed",3.40067121010864,0.935926010505893,-2.46474519960275,2.4594316186373,0.684038435639042,-1.77539318299826,0.561878887608115,1.19145315442169,0.629574266813578,"s_s_ w_w_ a_A_ sh_S_ ed_t_ "
"nans",0.275751354691359,0.935926010505893,0.660174655814533,0.214124805352848,0.690695055592,0.476570250239153,0.234465253637023,0.6098403047164,0.375375051079377,"n_n_ a_a_ n_n_ s_z_ "
"nantes",3.40067121010864,0.935926010505893,-2.46474519960275,0,0,0,2.73696559416621,0.6098403047164,-2.12712528944981,"n_n_ a_A_ n_n_ t_t_ e_#_ s_#_ "
"clacked",0.275751354691359,0.935926010505893,0.660174655814533,0,0,0,0,0,0,"c_k_ l_l_ a_a_ ck_k_ ed_t_ "
"halls",4.51029570128314,0.935926010505893,-3.57436969077725,0,0,0,3.40599235967584,0.978978710623756,-2.42701364905208,"h_h_ a_O_ ll_5_ s_z_ "
"tall's",4.51029570128314,0.935926010505893,-3.57436969077725,0,0,0,4.64385618977472,0.802170750687651,-3.84168543908707,"t_t_ a_O_ ll_5_ s_z_ "
"bashed",0.275751354691359,0.935926010505893,0.660174655814533,0.289506617194985,0.684038435639042,0.394531818444057,0.400537929583729,1.17387996151639,0.77334203193266,"b_b_ a_a_ sh_S_ ed_t_ "
"stags",0.275751354691359,0.935926010505893,0.660174655814533,0,0,0,0.142019004872428,0.448864488723029,0.306845483850602,"s_s_ t_t_ a_a_ g_g_ s_z_ "
"banks",0.275751354691359,0.935926010505893,0.660174655814533,0,0,0,0.400537929583729,1.17387996151639,0.77334203193266,"b_b_ a_a_ n_N_ k_k_ s_s_ "
"bland",0.275751354691359,0.935926010505893,0.660174655814533,0.115477217419936,0.391243563629256,0.27576634620932,0,0,0,"b_b_ l_l_ a_a_ n_n_ d_d_ "
"clamp",0.275751354691359,0.935926010505893,0.660174655814533,0.206450877467426,0.566509506552905,0.360058629085479,0,0,0,"c_k_ l_l_ a_a_ m_m_ p_p_ "
"clammed",0.275751354691359,0.935926010505893,0.660174655814533,0,0,0,0,0,0,"c_k_ l_l_ a_a_ mm_m_ ed_d_ "
"frank's",0.275751354691359,0.935926010505893,0.660174655814533,0,0,0,0.137503523749935,0.439496986921513,0.301993463171578,"f_f_ r_r_ a_a_ n_N_ k_k_ s_s_ "
"aches",4.9856337108298,0.935926010505893,-4.04970770032391,0,0,0,3.88264304936184,0.849631235956762,-3.03301181340508,"a_e_ ch_k_ e_#_ s_s_ "
"nat's",0.275751354691359,0.935926010505893,0.660174655814533,0.206450877467426,0.699842839886239,0.493391962418812,0.234465253637023,0.6098403047164,0.375375051079377,"n_n_ a_a_ t_t_ s_s_ "
"baste",4.9856337108298,0.935926010505893,-4.04970770032391,0.222392421336448,0.591672778582327,0.369280357245879,3.72246602447109,1.17387996151639,-2.5485860629547,"b_b_ a_e_ s_s_ t_t_ e_#_ "
"jam's",0.275751354691359,0.935926010505893,0.660174655814533,0.111031312388744,0.38094658570539,0.269915273316646,0.0671141958585369,0.266764987803026,0.199650791944489,"j_dZ_ a_a_ m_m_ s_z_ "
"grafts",0.275751354691359,0.935926010505893,0.660174655814533,0.192645077942396,0.543564443199596,0.350919365257201,0.125530882083859,0.490341503141508,0.364810621057649,"g_g_ r_r_ a_a_ f_f_ t_t_ s_s_ "
"macs",0.275751354691359,0.935926010505893,0.660174655814533,0,0,0,0.189033824390017,0.706700374011474,0.517666549621457,"m_m_ a_a_ c_k_ s_s_ "
"lad",0.275751354691359,0.935926010505893,0.660174655814533,0.201633861169651,0.558629373452199,0.356995512282549,0.163498732282879,0.589626181187314,0.426127448904435,"l_l_ a_a_ d_d_ "
"mad",0.275751354691359,0.935926010505893,0.660174655814533,0.201633861169651,0.558629373452199,0.356995512282549,0.189033824390017,0.706700374011474,0.517666549621457,"m_m_ a_a_ d_d_ "
"flab",0.275751354691359,0.935926010505893,0.660174655814533,0.144389909335175,0.453716339186945,0.30932642985177,0,0,0,"f_f_ l_l_ a_a_ b_b_ "
"stampe",0.275751354691359,0.935926010505893,0.660174655814533,0,0,0,0.142019004872428,0.448864488723029,0.306845483850602,"s_s_ t_t_ a_a_ m_m_ p_p_ e_#_ "
"gram",0.275751354691359,0.935926010505893,0.660174655814533,0.146841388329271,0.45868581620054,0.311844427871269,0.125530882083859,0.490341503141508,0.364810621057649,"g_g_ r_r_ a_a_ m_m_ "
"gramm",0.275751354691359,0.935926010505893,0.660174655814533,0,0,0,0.125530882083859,0.490341503141508,0.364810621057649,"g_g_ r_r_ a_a_ mm_m_ "
"swanned",3.40067121010864,0.935926010505893,-2.46474519960275,3.32192809488736,0.468995593589281,-2.85293250129808,0.561878887608115,1.19145315442169,0.629574266813578,"s_s_ w_w_ a_A_ nn_n_ ed_d_ "
"planks",0.275751354691359,0.935926010505893,0.660174655814533,0,0,0,0.395928676331139,0.795040279384522,0.399111603053383,"p_p_ l_l_ a_a_ n_N_ k_k_ s_s_ "
"sad",0.275751354691359,0.935926010505893,0.660174655814533,0.201633861169651,0.558629373452199,0.356995512282549,0.0995356735509144,0.353359335021421,0.253823661470507,"s_s_ a_a_ d_d_ "
"snaps",0.275751354691359,0.935926010505893,0.660174655814533,0.0506260730699679,0.216396932451265,0.165770859381297,0,0,0,"s_s_ n_n_ a_a_ p_p_ s_s_ "
"stan",0.275751354691359,0.935926010505893,0.660174655814533,0.199308808223407,0.659459211658581,0.460150403435174,0.142019004872428,0.448864488723029,0.306845483850602,"s_s_ t_t_ a_a_ n_n_ "
"cannes",0.275751354691359,0.935926010505893,0.660174655814533,0,0,0,0.169925001442312,0.61272812766834,0.442803126226028,"c_k_ a_a_ nn_n_ e_#_ s_#_ "
"ashe",0.275751354691359,0.935926010505893,0.660174655814533,0,0,0,0.238786859587117,0.849631235956762,0.610844376369645,"a_a_ sh_S_ e_#_ "
"lads",0.275751354691359,0.935926010505893,0.660174655814533,0.234465253637023,0.6098403047164,0.375375051079377,0.163498732282879,0.589626181187314,0.426127448904435,"l_l_ a_a_ d_d_ s_z_ "
"math",0.275751354691359,0.935926010505893,0.660174655814533,0.15200309344505,0.468995593589281,0.316992500144231,0.189033824390017,0.706700374011474,0.517666549621457,"m_m_ a_a_ th_T_ "
"backed",0.275751354691359,0.935926010505893,0.660174655814533,0,0,0,0.400537929583729,1.17387996151639,0.77334203193266,"b_b_ a_a_ ck_k_ ed_t_ "
"squalls",4.51029570128314,0.935926010505893,-3.57436969077725,0,0,0,2.32192809488736,0.721928094887362,-1.6,"s_s_ qu_kw_ a_O_ ll_5_ s_z_ "
"slants",0.275751354691359,0.935926010505893,0.660174655814533,0.206450877467426,0.566509506552905,0.360058629085479,0.120294233717712,0.402179190202273,0.281884956484561,"s_s_ l_l_ a_a_ n_n_ t_t_ s_s_ "
"platt",0.275751354691359,0.935926010505893,0.660174655814533,0.321928094887362,0.721928094887362,0.4,0.395928676331139,0.795040279384522,0.399111603053383,"p_p_ l_l_ a_a_ tt_t_ "
"splashed",0.275751354691359,0.935926010505893,0.660174655814533,0.289506617194985,0.684038435639042,0.394531818444057,0,0,0,"s_s_ p_p_ l_l_ a_a_ sh_S_ ed_t_ "
"matt's",0.275751354691359,0.935926010505893,0.660174655814533,0.485426827170242,0.863120568566631,0.377693741396389,0.189033824390017,0.706700374011474,0.517666549621457,"m_m_ a_a_ tt_t_ s_s_ "
"scraps",0.275751354691359,0.935926010505893,0.660174655814533,0.0506260730699679,0.216396932451265,0.165770859381297,0,0,0,"s_s_ c_k_ r_r_ a_a_ p_p_ s_s_ "
"what's",8.02125762056052,0.935926010505893,-7.08533161005463,3.90689059560852,0.699842839886239,-3.20704775572228,1.41503749927884,0.954434002924965,-0.460603496353879,"wh_w_ a_V_ t_t_ s_s_ "
"was",8.02125762056052,0.935926010505893,-7.08533161005463,3.16992500144231,1.56831825570284,-1.60160674573947,5.4262647547021,1.798653781674,-3.6276109730281,"w_w_ a_V_ s_z_ "
"galled",4.51029570128314,0.935926010505893,-3.57436969077725,0,0,0,3.04439411935845,0.532835063034223,-2.51155905632423,"g_g_ a_O_ ll_5_ ed_d_ "
"hash",0.275751354691359,0.935926010505893,0.660174655814533,0.214124805352848,0.57879462463212,0.364669819279272,0.301655699861101,0.978978710623756,0.677323010762655,"h_h_ a_a_ sh_S_ "
"wasp",3.40067121010864,0.935926010505893,-2.46474519960275,2.8073549220576,0.591672778582327,-2.21568214347528,1.03394733192334,1.798653781674,0.764706449750658,"w_w_ a_A_ s_s_ p_p_ "
"shwas",3.40067121010864,0.935926010505893,-2.46474519960275,0.84799690655495,1.56831825570284,0.720321349147894,0,0,0,"sh_S_ w_w_ a_A_ s_z_ "
"rasp",0.275751354691359,0.935926010505893,0.660174655814533,0.222392421336448,0.591672778582327,0.369280357245879,0.14086253583985,0.539504602710757,0.398642066870907,"r_r_ a_a_ s_s_ p_p_ "
"basked",0.275751354691359,0.935926010505893,0.660174655814533,0,0,0,0.400537929583729,1.17387996151639,0.77334203193266,"b_b_ a_a_ s_s_ k_k_ ed_t_ "
"wands",3.40067121010864,0.935926010505893,-2.46474519960275,4,0.337290066617014,-3.66270993338299,1.03394733192334,1.798653781674,0.764706449750658,"w_w_ a_A_ n_n_ d_d_ s_z_ "
"flashed",0.275751354691359,0.935926010505893,0.660174655814533,0.289506617194985,0.684038435639042,0.394531818444057,0,0,0,"f_f_ l_l_ a_a_ sh_S_ ed_t_ "
"flask",0.275751354691359,0.935926010505893,0.660174655814533,0,0,0,0,0,0,"f_f_ l_l_ a_a_ s_s_ k_k_ "
"gang",0.275751354691359,0.935926010505893,0.660174655814533,0.0780025120012732,0.29747224891929,0.219469736918016,0.186413124230881,0.532835063034223,0.346421938803342,"g_g_ a_a_ ng_N_ "
"maxed",0.275751354691359,0.935926010505893,0.660174655814533,0,0,0,0.189033824390017,0.706700374011474,0.517666549621457,"m_m_ a_a_ x_ks_ ed_t_ "
"scamp",0.275751354691359,0.935926010505893,0.660174655814533,0.206450877467426,0.566509506552905,0.360058629085479,0.304854581528421,0.892942741766581,0.58808816023816,"s_s_ c_k_ a_a_ m_m_ p_p_ "
"prank",0.275751354691359,0.935926010505893,0.660174655814533,0,0,0,0.137503523749935,0.439496986921513,0.301993463171578,"p_p_ r_r_ a_a_ n_N_ k_k_ "
"bastes",4.9856337108298,0.935926010505893,-4.04970770032391,0.263034405833794,0.650022421648354,0.38698801581456,3.72246602447109,1.17387996151639,-2.5485860629547,"b_b_ a_e_ s_s_ t_t_ e_#_ s_s_ "
"sandys",0.275751354691359,0.935926010505893,0.660174655814533,0,0,0,0.0995356735509144,0.353359335021421,0.253823661470507,"s_s_ a_a_ n_n_ d_d_ y_#_ s_z_ "
"swank",0.275751354691359,0.935926010505893,0.660174655814533,0,0,0,2.14684138832927,1.19145315442169,-0.955388233907579,"s_s_ w_w_ a_a_ n_N_ k_k_ "
"flagged",0.275751354691359,0.935926010505893,0.660174655814533,0,0,0,0,0,0,"f_f_ l_l_ a_a_ gg_g_ ed_d_ "
"stamp's",0.275751354691359,0.935926010505893,0.660174655814533,0.169925001442312,0.503258334775646,0.333333333333333,0.142019004872428,0.448864488723029,0.306845483850602,"s_s_ t_t_ a_a_ m_m_ p_p_ s_s_ "
"slacked",0.275751354691359,0.935926010505893,0.660174655814533,0,0,0,0.120294233717712,0.402179190202273,0.281884956484561,"s_s_ l_l_ a_a_ ck_k_ ed_t_ "
"cack",0.275751354691359,0.935926010505893,0.660174655814533,0,0,0,0.169925001442312,0.61272812766834,0.442803126226028,"c_k_ a_a_ ck_k_ "
"bathed",4.9856337108298,0.935926010505893,-4.04970770032391,0,0,0,3.72246602447109,1.17387996151639,-2.5485860629547,"b_b_ a_e_ th_D_ ed_d_ "
"cads",0.275751354691359,0.935926010505893,0.660174655814533,0.234465253637023,0.6098403047164,0.375375051079377,0.169925001442312,0.61272812766834,0.442803126226028,"c_k_ a_a_ d_d_ s_z_ "
"knack",0.275751354691359,0.935926010505893,0.660174655814533,0,0,0,0,0,0,"kn_n_ a_a_ ck_k_ "
"taps",0.275751354691359,0.935926010505893,0.660174655814533,0.0506260730699679,0.216396932451265,0.165770859381297,0.217591435072627,0.802170750687651,0.584579315615024,"t_t_ a_a_ p_p_ s_s_ "
"wracks",0.275751354691359,0.935926010505893,0.660174655814533,0,0,0,0,0,0,"wr_r_ a_a_ ck_k_ s_s_ "
"spans",0.275751354691359,0.935926010505893,0.660174655814533,0.214124805352848,0.690695055592,0.476570250239153,0.241008099503795,0.619382194678764,0.378374095174969,"s_s_ p_p_ a_a_ n_n_ s_z_ "
"mags",0.275751354691359,0.935926010505893,0.660174655814533,0,0,0,0.189033824390017,0.706700374011474,0.517666549621457,"m_m_ a_a_ g_g_ s_z_ "
"casked",0.275751354691359,0.935926010505893,0.660174655814533,0,0,0,0.169925001442312,0.61272812766834,0.442803126226028,"c_k_ a_a_ s_s_ k_k_ ed_t_ "
"wrap",0.275751354691359,0.935926010505893,0.660174655814533,0.115477217419936,0.391243563629256,0.27576634620932,0,0,0,"wr_r_ a_a_ p_p_ "
"maths",0.275751354691359,0.935926010505893,0.660174655814533,0.263034405833794,0.650022421648354,0.38698801581456,0.189033824390017,0.706700374011474,0.517666549621457,"m_m_ a_a_ th_T_ s_s_ "
"gassed",0.275751354691359,0.935926010505893,0.660174655814533,0,0,0,0.186413124230881,0.532835063034223,0.346421938803342,"g_g_ a_a_ ss_s_ ed_t_ "
"ant",0.275751354691359,0.935926010505893,0.660174655814533,0.0931094043914815,0.337290066617014,0.244180662225532,0.238786859587117,0.849631235956762,0.610844376369645,"a_a_ n_n_ t_t_ "
"anns",0.275751354691359,0.935926010505893,0.660174655814533,0,0,0,0.238786859587117,0.849631235956762,0.610844376369645,"a_a_ nn_n_ s_z_ "
"tash",0.275751354691359,0.935926010505893,0.660174655814533,0.214124805352848,0.57879462463212,0.364669819279272,0.217591435072627,0.802170750687651,0.584579315615024,"t_t_ a_a_ sh_S_ "
"matt",0.275751354691359,0.935926010505893,0.660174655814533,0.321928094887362,0.721928094887362,0.4,0.189033824390017,0.706700374011474,0.517666549621457,"m_m_ a_a_ tt_t_ "
"jab",0.275751354691359,0.935926010505893,0.660174655814533,0.144389909335175,0.453716339186945,0.30932642985177,0.0671141958585369,0.266764987803026,0.199650791944489,"j_dZ_ a_a_ b_b_ "
"jabbed",0.275751354691359,0.935926010505893,0.660174655814533,0.125530882083859,0.413816850303634,0.288285968219775,0.0671141958585369,0.266764987803026,0.199650791944489,"j_dZ_ a_a_ bb_b_ ed_d_ "
"scat",0.275751354691359,0.935926010505893,0.660174655814533,0.206450877467426,0.674679923147456,0.46822904568003,0.304854581528421,0.892942741766581,0.58808816023816,"s_s_ c_k_ a_a_ t_t_ "
"fang",0.275751354691359,0.935926010505893,0.660174655814533,0.0780025120012732,0.29747224891929,0.219469736918016,0.199308808223407,0.554778163341274,0.355469355117867,"f_f_ a_a_ ng_N_ "
"kham",3.40067121010864,0.935926010505893,-2.46474519960275,3.36923380966572,0.45868581620054,-2.91054799346518,1.58496250072116,0.91829583405449,-0.666666666666667,"kh_k_ a_A_ m_m_ "
"smacks",0.275751354691359,0.935926010505893,0.660174655814533,0,0,0,0.485426827170242,0.863120568566631,0.377693741396389,"s_s_ m_m_ a_a_ ck_k_ s_s_ "
"smacked",0.275751354691359,0.935926010505893,0.660174655814533,0,0,0,0.485426827170242,0.863120568566631,0.377693741396389,"s_s_ m_m_ a_a_ ck_k_ ed_t_ "
"fans",0.275751354691359,0.935926010505893,0.660174655814533,0.214124805352848,0.690695055592,0.476570250239153,0.199308808223407,0.554778163341274,0.355469355117867,"f_f_ a_a_ n_n_ s_z_ "
"faqs",0.275751354691359,0.935926010505893,0.660174655814533,0,0,0,0.199308808223407,0.554778163341274,0.355469355117867,"f_f_ a_a_ q_k_ s_s_ "
"jacques",0.275751354691359,0.935926010505893,0.660174655814533,0,0,0,0.0671141958585369,0.266764987803026,0.199650791944489,"j_Z_ a_a_ c_#_ qu_k_ e_#_ s_#_ "
"zap",0.275751354691359,0.935926010505893,0.660174655814533,0.115477217419936,0.391243563629256,0.27576634620932,0,0,0,"z_z_ a_a_ p_p_ "
"hat",0.275751354691359,0.935926010505893,0.660174655814533,0.206450877467426,0.674679923147456,0.46822904568003,0.301655699861101,0.978978710623756,0.677323010762655,"h_h_ a_a_ t_t_ "
"chas",0.275751354691359,0.935926010505893,0.660174655814533,1.84799690655495,1.56831825570284,-0.279678650852106,0.222392421336448,0.707569653505061,0.485177232168613,"ch_tS_ a_a_ s_z_ "
"yacht",3.40067121010864,0.935926010505893,-2.46474519960275,0,0,0,2.8073549220576,0.591672778582327,-2.21568214347528,"y_j_ a_A_ cht_t_ "
"bap",0.275751354691359,0.935926010505893,0.660174655814533,0.115477217419936,0.391243563629256,0.27576634620932,0.400537929583729,1.17387996151639,0.77334203193266,"b_b_ a_a_ p_p_ "
"bracts",0.275751354691359,0.935926010505893,0.660174655814533,0,0,0,0.176877762084079,0.515946930007447,0.339069167923368,"b_b_ r_r_ a_a_ c_k_ t_t_ s_s_ "
"brad",0.275751354691359,0.935926010505893,0.660174655814533,0.201633861169651,0.558629373452199,0.356995512282549,0.176877762084079,0.515946930007447,0.339069167923368,"b_b_ r_r_ a_a_ d_d_ "
"baps",0.275751354691359,0.935926010505893,0.660174655814533,0.0506260730699679,0.216396932451265,0.165770859381297,0.400537929583729,1.17387996151639,0.77334203193266,"b_b_ a_a_ p_p_ s_s_ "
"shams",0.275751354691359,0.935926010505893,0.660174655814533,0.111031312388744,0.38094658570539,0.269915273316646,0,0,0,"sh_S_ a_a_ m_m_ s_z_ "
"chaste",4.9856337108298,0.935926010505893,-4.04970770032391,0.222392421336448,0.591672778582327,0.369280357245879,3.22239242133645,0.707569653505061,-2.51482276783139,"ch_tS_ a_e_ s_s_ t_t_ e_#_ "
"cab",0.275751354691359,0.935926010505893,0.660174655814533,0.144389909335175,0.453716339186945,0.30932642985177,0.169925001442312,0.61272812766834,0.442803126226028,"c_k_ a_a_ b_b_ "
"clangs",0.275751354691359,0.935926010505893,0.660174655814533,0,0,0,0,0,0,"c_k_ l_l_ a_a_ ng_N_ s_z_ "
"sang",0.275751354691359,0.935926010505893,0.660174655814533,0.0780025120012732,0.29747224891929,0.219469736918016,0.0995356735509144,0.353359335021421,0.253823661470507,"s_s_ a_a_ ng_N_ "
"nag",0.275751354691359,0.935926010505893,0.660174655814533,0,0,0,0.234465253637023,0.6098403047164,0.375375051079377,"n_n_ a_a_ g_g_ "
"quack",0.275751354691359,0.935926010505893,0.660174655814533,0,0,0,2.11547721741994,1.14011567851461,-0.975361538905327,"qu_kw_ a_a_ ck_k_ "
"swann",3.40067121010864,0.935926010505893,-2.46474519960275,2,0.811278124459133,-1.18872187554087,0.561878887608115,1.19145315442169,0.629574266813578,"s_s_ w_w_ a_A_ nn_n_ "
"pastes",4.9856337108298,0.935926010505893,-4.04970770032391,0.263034405833794,0.650022421648354,0.38698801581456,4.58496250072116,1.11914135483141,-3.46582114588975,"p_p_ a_e_ s_s_ t_t_ e_#_ s_s_ "
"lavs",0.275751354691359,0.935926010505893,0.660174655814533,1,1,0,0.163498732282879,0.589626181187314,0.426127448904435,"l_l_ a_a_ v_v_ s_z_ "
"paste",4.9856337108298,0.935926010505893,-4.04970770032391,0.222392421336448,0.591672778582327,0.369280357245879,4.58496250072116,1.11914135483141,-3.46582114588975,"p_p_ a_e_ s_s_ t_t_ e_#_ "
"balms",3.40067121010864,0.935926010505893,-2.46474519960275,0,0,0,3.23703919730085,1.17387996151639,-2.06315923578446,"b_b_ a_A_ l_#_ m_m_ s_z_ "
"swans",3.40067121010864,0.935926010505893,-2.46474519960275,3.27301849440642,0.690695055592,-2.58232343881442,0.561878887608115,1.19145315442169,0.629574266813578,"s_s_ w_w_ a_A_ n_n_ s_z_ "
"rand",0.275751354691359,0.935926010505893,0.660174655814533,0.115477217419936,0.391243563629256,0.27576634620932,0.14086253583985,0.539504602710757,0.398642066870907,"r_r_ a_a_ n_n_ d_d_ "
"shack",0.275751354691359,0.935926010505893,0.660174655814533,0,0,0,0,0,0,"sh_S_ a_a_ ck_k_ "
"slam",0.275751354691359,0.935926010505893,0.660174655814533,0.146841388329271,0.45868581620054,0.311844427871269,0.120294233717712,0.402179190202273,0.281884956484561,"s_s_ l_l_ a_a_ m_m_ "
"gasps",0.275751354691359,0.935926010505893,0.660174655814533,0.222392421336448,0.591672778582327,0.369280357245879,0.186413124230881,0.532835063034223,0.346421938803342,"g_g_ a_a_ s_s_ p_p_ s_s_ "
"rank",0.275751354691359,0.935926010505893,0.660174655814533,0,0,0,0.14086253583985,0.539504602710757,0.398642066870907,"r_r_ a_a_ n_N_ k_k_ "
"ranks",0.275751354691359,0.935926010505893,0.660174655814533,0,0,0,0.14086253583985,0.539504602710757,0.398642066870907,"r_r_ a_a_ n_N_ k_k_ s_s_ "
"plashed",0.275751354691359,0.935926010505893,0.660174655814533,0.289506617194985,0.684038435639042,0.394531818444057,0.395928676331139,0.795040279384522,0.399111603053383,"p_p_ l_l_ a_a_ sh_S_ ed_t_ "
"stack",0.275751354691359,0.935926010505893,0.660174655814533,0,0,0,0.142019004872428,0.448864488723029,0.306845483850602,"s_s_ t_t_ a_a_ ck_k_ "
"dam's",0.275751354691359,0.935926010505893,0.660174655814533,0.111031312388744,0.38094658570539,0.269915273316646,0.0874628412503394,0.322756958897398,0.235294117647059,"d_d_ a_a_ m_m_ s_z_ "
