D_word,O-S consistency,P-S consistency,O-S consistency: GLoVe,P-S consistency: GLoVe,orth neighborhood size,phon neighborhood size
incitement,NA,0.040003474703818,0.374861599993506,0.216156513530434,1,2
incitements,NA,NA,0.374861599993506,0.283058548135296,1,2
inciting,-0.00391139359025627,-0.0173473896514723,0.0721125977142964,0.0747610921288119,3,7
inclement,-0.0179197091880577,NA,0.0294685113798873,NA,1,0
inclination,-4.77392643158391e-05,-4.77392643158391e-05,0.580660948057687,0.580660948057687,1,1
inclinations,-4.77392643158391e-05,-4.77392643158391e-05,0.580660948057687,0.580660948057687,1,1
incline,0.0931972988804573,0.161309891639745,0.467049060112916,0.617059976228391,2,1
inclined,0.0878658118406554,NA,0.292855260165062,NA,2,0
include,0.436130448511418,0.336193681947596,0.791401992884947,0.522310082278498,2,2
included,0.266704952148993,0.286051222353562,0.790597506519708,0.300580566881392,2,1
includes,0.40154876451464,0.40459637475849,0.778475257785264,0.521933450555779,2,2
including,NA,0.0948512989642977,NA,0.313158109246833,0,1
inclusion,0.0402598779744889,0.0523529318450415,0.220351606307151,0.348801404420217,1,2
inclusive,NA,0.037367413485236,NA,0.264505320756398,0,1
incognito,0.00825083075646059,0.00825083075646059,0.304495846992428,0.304495846992428,1,1
income,0.683103083086032,0.683103083086032,0.319258835190033,0.319258835190033,2,2
incomes,0.683103083086032,0.683103083086032,0.267641961344599,0.267641961344599,3,3
incoming,-0.0161116817306467,-0.0161116817306467,0.223614244043193,0.223614244043193,2,2
incomparable,0.00652527573680714,NA,0.264088182882738,NA,1,0
incomparably,0.00652527573680714,NA,0.264088182882738,NA,1,0
incompatibility,NA,-0.0261103311707821,NA,0.540135885800829,1,1
incompetence,0.0179418194183316,0.0179418194183316,0.445963466553872,0.445963466553872,1,1
incompetent,0.212767487305063,0.212767487305063,0.355152151276301,0.355152151276301,1,1
incomprehensible,NA,NA,0.36570915091041,NA,2,1
inconceivable,0.0105392935170548,NA,0.331567221660727,NA,2,1
incongruities,NA,0.0981812447863914,NA,0.51276980562617,0,1
incongruity,NA,0.0981812447863914,NA,0.51276980562617,0,1
inconsistencies,NA,0.0891533479196637,NA,0.591421018814141,0,1
inconsistency,NA,0.0891533479196637,NA,0.591421018814141,1,2
inconsolable,NA,NA,0.33627694246635,NA,1,0
incontestable,0.0169399177394827,NA,0.249451635643084,NA,2,1
incontrovertible,NA,NA,0.315247952570984,NA,2,1
inconvenience,0.105540981096686,0.076361802193462,0.621218503653517,0.519636089960335,3,2
inconvenient,NA,-0.0225740175350116,NA,0.20770523357123,0,1
incorporate,0.126185570847916,0.0739579415398852,0.544411968042574,0.512353073456432,2,1
incorporated,0.126076062385566,NA,0.469210487742606,NA,2,0
incorporates,0.0738484330775354,0.0739579415398852,0.437151593156464,0.512353073456432,2,1
incorporation,NA,NA,0.180604266622677,0.180604266622677,1,1
incorrigible,NA,0.0120629913010915,0.373526764070849,0.11473975071842,1,1
increase,0.759422761881636,0.754931859677879,0.847783036069755,0.860288109816151,3,2
increased,0.679253110879755,0.754931859677879,0.805744617701997,0.350927821886591,3,4
increases,0.683744013083513,NA,0.793239543955602,NA,3,1
incredible,0.14257020612342,NA,0.456238447244985,NA,2,1
incredibly,0.14257020612342,NA,0.456238447244985,NA,1,0
increment,-0.0168302532772942,-0.0157407973665307,0.256725100001821,0.483981688623754,3,1
incremental,NA,8.46433313219024e-06,NA,0.308804106624862,1,3
incriminate,NA,NA,0.36875068939059,0.299340904682995,2,1
incubate,0.317252477235981,0.383281875575307,0.501039965779751,0.480585337048672,2,1
incubated,0.256331117465611,NA,0.50019008465167,NA,2,0
incubator,0.750885746395603,0.750885746395603,0.657532794487043,0.657532794487043,1,1
incumbent,0.525998580374916,0.525998580374916,0.579825608658916,0.579825608658916,1,1
incumbents,0.525998580374916,0.525998580374916,0.579825608658916,0.579825608658916,1,1
incur,0.100666632559972,0.0197752583103755,0.616443960727389,0.104558676599018,1,6
incurable,0.00321639375702759,NA,0.170445529523067,0.183276689164464,4,2
incurably,0.0415131028481733,NA,0.259544905825463,NA,1,0
incurious,-0.0348365152166079,NA,0.170528732353672,NA,2,1
incurs,0.100666632559972,0.100666632559972,0.616443960727389,0.616443960727389,1,1
incursion,-0.00507749433258766,-0.00599217320573304,0.703959730082639,0.419697032272532,1,2
indebted,0.244563908157597,0.0986049463196971,0.105973735981474,0.0589403269437618,1,2
indecipherable,NA,NA,0.489858780726874,0.489858780726874,1,1
indeed,-0.0297319563418164,0.114014958443719,-0.00215989729111987,0.109616739389535,1,5
indefatigable,0.0309940858511594,NA,0.375015228839801,NA,1,0
indefinable,NA,NA,0.493014022292453,0.493014022292453,2,1
indelible,0.0432295950568142,NA,0.432438478231656,NA,1,1
indelibly,0.0432295950568142,NA,0.432438478231656,NA,1,0
indent,-0.0794434921447194,-0.0538057136312583,0.130982450961992,0.106967121696476,3,4
indentation,0.347845561573188,0.347845561573188,0.528607318170817,0.528607318170817,1,1
indentations,0.347845561573188,0.347845561573188,0.528607318170817,0.528607318170817,1,1
indenture,0.75460023084759,0.75460023084759,0.403655047067962,0.403655047067962,2,2
indentured,0.75460023084759,0.75460023084759,0.310557449211219,0.310557449211219,2,2
independence,NA,NA,0.184100603035259,0.131692711058394,2,1
independent,0.0551880321858013,0.0551880321858013,0.304784282674124,0.324477801918682,2,1
independents,0.0551880321858013,0.0551880321858013,0.324477801918682,0.182188933670009,1,2
indescribable,0.112904461183483,NA,0.381831601000662,0.410455913032587,2,1
index,NA,0.481820641840241,-0.0675582859892644,0.0691685309240951,1,3
