,index,model,residual,max_acc,k,code_name,cond,hidden_units,cleanup_units,p_noise,learning_rate
3605,0,EQ2,0.09701885692237468,0.7756880232885117,3.9763932352581945,64195576,NW_AMB,50,5,4,0.00999999999999998
3606,0,EQ2,0.09423570484736954,0.9999999999999999,15.939998900959264,64195581,HF_CON,100,5,4,0.00999999999999998
3607,0,EQ2,0.1374103068083795,0.9999999999999999,15.030527307050594,64195581,LF_CON,100,5,4,0.00999999999999998
3608,0,EQ2,0.06303288716763282,0.9940068475984428,12.337821865198364,64195581,HF_INC,100,5,4,0.00999999999999998
3609,0,EQ2,0.023990533253921604,0.9423639555585699,7.925757595674482,64195581,LF_INC,100,5,4,0.00999999999999998
3610,0,EQ2,0.1578177532401628,0.8912061352349389,15.441393378159717,64195581,NW_UN,100,5,4,0.00999999999999998
3611,0,EQ2,0.09156236948555106,0.8410416956289436,15.519000783288803,64195581,NW_AMB,100,5,4,0.00999999999999998
3612,0,EQ2,0.11604326872736968,0.9983451441508763,21.436099034391408,64195586,HF_CON,150,5,4,0.00999999999999998
3613,0,EQ2,0.11717422272896798,0.9999999999999999,20.471933093693693,64195586,LF_CON,150,5,4,0.00999999999999998
3614,0,EQ2,0.02072701906932598,0.9946041332915069,17.12220426888852,64195586,HF_INC,150,5,4,0.00999999999999998
3615,0,EQ2,0.05122752795909679,0.9466816726088558,8.501647903724734,64195586,LF_INC,150,5,4,0.00999999999999998
3616,0,EQ2,0.1361511195416698,0.9205744981244656,21.860917210408605,64195586,NW_UN,150,5,4,0.00999999999999998
3617,0,EQ2,0.09451993812518397,0.8520892820000968,16.28198682208436,64195586,NW_AMB,150,5,4,0.00999999999999998
3618,0,EQ2,0.033587266623491846,0.9999999999999999,30.937324644936982,64195591,HF_CON,200,5,4,0.00999999999999998
3619,0,EQ2,0.09380708700516274,0.9999999999999999,30.063359914203325,64195591,LF_CON,200,5,4,0.00999999999999998
3620,0,EQ2,0.02763455078267073,0.9963605280021369,17.705652661240496,64195591,HF_INC,200,5,4,0.00999999999999998
3621,0,EQ2,0.06132238789508953,0.9560804791130519,10.065264691802073,64195591,LF_INC,200,5,4,0.00999999999999998
3622,0,EQ2,0.07721744488633009,0.9283414766865306,24.51586854601192,64195591,NW_UN,200,5,4,0.00999999999999998
3623,0,EQ2,0.09533828999894596,0.8591463129518686,23.31557558387777,64195591,NW_AMB,200,5,4,0.00999999999999998
3624,0,EQ2,0.08260031958448474,0.9999999999999999,28.5026985512258,64195596,HF_CON,250,5,4,0.00999999999999998
3625,0,EQ2,0.02541779343728732,0.9999999999999999,28.04824002165019,64195596,LF_CON,250,5,4,0.00999999999999998
3626,0,EQ2,0.04874437124367679,0.9946422665048041,22.67795887874543,64195596,HF_INC,250,5,4,0.00999999999999998
3627,0,EQ2,0.049371804913989986,0.9649995772530578,12.533056643264723,64195596,LF_INC,250,5,4,0.00999999999999998
3628,0,EQ2,0.08193246857224198,0.9219808846837044,27.150989385699397,64195596,NW_UN,250,5,4,0.00999999999999998
3629,0,EQ2,0.08857253798361717,0.8632293875472695,26.38952493027974,64195596,NW_AMB,250,5,4,0.00999999999999998
3630,0,EQ2,0.1973898149273605,0.983678040235177,4.4453594477406,64195601,HF_CON,50,10,4,0.00999999999999998
3631,0,EQ2,0.07714122531197311,0.9355208019037331,3.724819150536391,64195601,LF_CON,50,10,4,0.00999999999999998
3632,0,EQ2,0.11859035536227977,0.9477561214779738,3.828351262902763,64195601,HF_INC,50,10,4,0.00999999999999998
3633,0,EQ2,0.0418995854376044,0.6214166825879532,3.789129599624696,64195601,LF_INC,50,10,4,0.00999999999999998
3634,0,EQ2,0.14597060086239108,0.8722188198442042,3.246873394376077,64195601,NW_UN,50,10,4,0.00999999999999998
3635,0,EQ2,0.08383457514285374,0.7591942155304131,3.8005329745330028,64195601,NW_AMB,50,10,4,0.00999999999999998
3636,0,EQ2,0.08367185689539801,0.9999999858548204,15.238781784840222,64195606,HF_CON,100,10,4,0.00999999999999998
3637,0,EQ2,0.052095858396056814,0.995122610228469,14.11053046187602,64195606,LF_CON,100,10,4,0.00999999999999998
3638,0,EQ2,0.051075976824896764,0.9738478951660041,11.299010614943814,64195606,HF_INC,100,10,4,0.00999999999999998
3639,0,EQ2,0.05966657216650379,0.8844235127938574,6.402128528230014,64195606,LF_INC,100,10,4,0.00999999999999998
3640,0,EQ2,0.18586307700121618,0.863639272695471,15.808538850279927,64195606,NW_UN,100,10,4,0.00999999999999998
3641,0,EQ2,0.09688814545919444,0.769787700781152,14.809444743316554,64195606,NW_AMB,100,10,4,0.00999999999999998
3642,0,EQ2,0.05825542156514095,0.9999999999999999,21.549816777094186,64195611,HF_CON,150,10,4,0.00999999999999998
3643,0,EQ2,0.050834987601331996,0.995998381416496,19.582624603415546,64195611,LF_CON,150,10,4,0.00999999999999998
3644,0,EQ2,0.03280474361313535,0.9997550427322092,17.615419750924854,64195611,HF_INC,150,10,4,0.00999999999999998
3645,0,EQ2,0.03437781621969304,0.9401986360033374,8.955387316253258,64195611,LF_INC,150,10,4,0.00999999999999998
3646,0,EQ2,0.09676285845932164,0.9053735397492991,16.436738342583567,64195611,NW_UN,150,10,4,0.00999999999999998
3647,0,EQ2,0.045321072380015745,0.8449022309229153,16.699251338047755,64195611,NW_AMB,150,10,4,0.00999999999999998
3648,0,EQ2,0.07821967802429768,0.9999999999999999,24.54324500933549,64195616,HF_CON,200,10,4,0.00999999999999998
3649,0,EQ2,0.04513365808230404,0.9999999999999999,25.960395098352414,64195616,LF_CON,200,10,4,0.00999999999999998
3650,0,EQ2,0.011271959623552872,0.9994737182208778,19.821652092200257,64195616,HF_INC,200,10,4,0.00999999999999998
3651,0,EQ2,0.04902086221355847,0.9575456884910915,9.216855435592242,64195616,LF_INC,200,10,4,0.00999999999999998
3652,0,EQ2,0.08823765189918063,0.9437772859533343,22.8388339411151,64195616,NW_UN,200,10,4,0.00999999999999998
3653,0,EQ2,0.05381837555896308,0.860124796233775,21.14095504648882,64195616,NW_AMB,200,10,4,0.00999999999999998
3654,0,EQ2,0.08198049175532456,0.9823313579500427,26.998098062858553,64195621,HF_CON,250,10,4,0.00999999999999998
3655,0,EQ2,0.052004061030198966,0.9999999999999999,28.06514595136958,64195621,LF_CON,250,10,4,0.00999999999999998
3656,0,EQ2,0.03513890000091876,0.9984436936208091,22.350297447999868,64195621,HF_INC,250,10,4,0.00999999999999998
3657,0,EQ2,0.04630487450767609,0.9577731939994764,11.872342803765074,64195621,LF_INC,250,10,4,0.00999999999999998
3658,0,EQ2,0.0581758057094409,0.8807900227265522,27.004470625863483,64195621,NW_UN,250,10,4,0.00999999999999998
3659,0,EQ2,0.047433031990895866,0.8450759402940135,24.545377301140046,64195621,NW_AMB,250,10,4,0.00999999999999998
3660,0,EQ2,0.16249880821821125,0.9999999999999999,3.9565858757452483,64195626,HF_CON,50,15,4,0.00999999999999998
3661,0,EQ2,0.20998969039997797,0.9999999999999999,3.466701694083685,64195626,LF_CON,50,15,4,0.00999999999999998
3662,0,EQ2,0.08425440064522423,0.9999999999999999,3.5211146682413355,64195626,HF_INC,50,15,4,0.00999999999999998
3663,0,EQ2,0.09854782997163378,0.82014329476262,2.150513655354693,64195626,LF_INC,50,15,4,0.00999999999999998
3664,0,EQ2,0.2990718875764634,0.916642727125778,3.165869217625104,64195626,NW_UN,50,15,4,0.00999999999999998
3665,0,EQ2,0.10293006022559059,0.6781914059536114,3.6293027780623954,64195626,NW_AMB,50,15,4,0.00999999999999998
3666,0,EQ2,0.16639085400642029,0.9918435798493607,13.826481411820042,64195631,HF_CON,100,15,4,0.00999999999999998
3667,0,EQ2,0.1945380886579698,0.9999999999999999,12.474051295286694,64195631,LF_CON,100,15,4,0.00999999999999998
